"endorser","category","candidate","endorsement"
"City Democratic Club","District 17","Jane Kim","No"
"City Democratic Club","District 17","Jill Wynns","Yes"
"City Democratic Club","District 17","Jo Elias-Jackson","No"
"City Democratic Club","District 17","John Burton","No"
"City Democratic Club","District 17","Jon Golinger","No"
"City Democratic Club","District 17","Joshua Arce","Yes"
"City Democratic Club","District 17","Leah Pimentel","Yes"
"City Democratic Club","District 17","London Breed","Yes"
"City Democratic Club","District 17","Malia Cohen","Yes"
"City Democratic Club","District 17","Marlene Tran","No"
"City Democratic Club","District 17","Melissa San Miguel","No"
"City Democratic Club","District 17","Michael E. Grafton","No"
"City Democratic Club","District 17","Nicholas Pasquarielleo","No"
"City Democratic Club","District 17","Petra DeJesus","No"
"City Democratic Club","District 17","Pratima Gupta","No"
"City Democratic Club","District 17","Rafael Mandelman","No"
"City Democratic Club","District 17","Rebecca Prozan","Yes"
"City Democratic Club","District 17","Rick Hauptman","No"
"City Democratic Club","District 17","Rodney Hauge","No"
"City Democratic Club","District 17","Scott Wiener","Yes"
"City Democratic Club","District 17","Shaun Haines","Yes"
"City Democratic Club","District 17","Sophie Maxwell","No"
"City Democratic Club","District 17","Tom Ammiano","No"
"City Democratic Club","District 17","Tom Hsieh, Sr.","Yes"
"City Democratic Club","District 17","Wade Woods","No"
"City Democratic Club","District 17","Wendy Ha Chau","No"
"City Democratic Club","District 17","Zoe Dunning","Yes"
"City Democratic Club","District 19","Angela Alioto","No"
"City Democratic Club","District 19","Bill Fazio","No"
"City Democratic Club","District 19","Brigitte Davila","No"
"City Democratic Club","District 19","Emily Murase","Yes"
"City Democratic Club","District 19","Eric Mar","No"
"City Democratic Club","District 19","Gabriel Medina","No"
"City Democratic Club","District 19","Hene Kelly","No"
"City Democratic Club","District 19","Joel Engardio","Yes"
"City Democratic Club","District 19","Kat Anderson","Yes"
"City Democratic Club","District 19","Keith Baraka","Yes"
"City Democratic Club","District 19","Leah LaCroix","No"
"City Democratic Club","District 19","Marjan Philhour","Yes"
"City Democratic Club","District 19","Mark Farrell","Yes"
"City Democratic Club","District 19","Mary Jung","Yes"
"City Democratic Club","District 19","Myrna Melgar","No"
"City Democratic Club","District 19","Norman Yee","No"
"City Democratic Club","District 19","Rachel Norton","Yes"
"City Democratic Club","District 19","Samuel Kwong","No"
"City Democratic Club","District 19","Sandra Lee Fewer","No"
"City Democratic Club","District 19","Tom A. Hsieh, Jr.","Yes"
"City Democratic Club","District 19","Trevor McNeil","Yes"
"City Democratic Club","Proposition","Local A","Yes"
"City Democratic Club","Proposition","Local B","Yes"
"City Democratic Club","Proposition","Local C","Yes"
"City Democratic Club","Proposition","Local D","Yes"
"City Democratic Club","Proposition","Local E","Yes"
"City Democratic Club","Proposition","Regional AA","Yes"
"City Democratic Club","Proposition","State 50","Yes"
"City Democratic Club","State Senate","Jane Kim","No"
"City Democratic Club","State Senate","Scott Wiener","Yes"
"District 5 Democratic Club","District 17","Aaron Peskin","No"
"District 5 Democratic Club","District 17","Alix Rosenthal","Yes"
"District 5 Democratic Club","District 17","Alysabeth Alexander","No"
"District 5 Democratic Club","District 17","Arlo Hale Smith","Yes"
"District 5 Democratic Club","District 17","Bevan Dufty","No"
"District 5 Democratic Club","District 17","Cindy Wu","No"
"District 5 Democratic Club","District 17","David Campos","No"
"District 5 Democratic Club","District 17","David Giesen","No"
"District 5 Democratic Club","District 17","Frances Hsieh","No"
"District 5 Democratic Club","District 17","Francis Tsang","Yes"
"District 5 Democratic Club","District 17","Gary McCoy","Yes"
"District 5 Democratic Club","District 17","Gladys Soto","No"
"District 5 Democratic Club","District 17","Jane Kim","No"
"District 5 Democratic Club","District 17","Jill Wynns","Yes"
"District 5 Democratic Club","District 17","Jo Elias-Jackson","No"
"District 5 Democratic Club","District 17","John Burton","No"
"District 5 Democratic Club","District 17","Jon Golinger","No"
"District 5 Democratic Club","District 17","Joshua Arce","Yes"
"District 5 Democratic Club","District 17","Leah Pimentel","Yes"
"District 5 Democratic Club","District 17","London Breed","Yes"
"District 5 Democratic Club","District 17","Malia Cohen","Yes"
"District 5 Democratic Club","District 17","Marlene Tran","No"
"District 5 Democratic Club","District 17","Melissa San Miguel","No"
"District 5 Democratic Club","District 17","Michael E. Grafton","No"
"District 5 Democratic Club","District 17","Nicholas Pasquarielleo","No"
"District 5 Democratic Club","District 17","Petra DeJesus","No"
"District 5 Democratic Club","District 17","Pratima Gupta","No"
"District 5 Democratic Club","District 17","Rafael Mandelman","No"
"District 5 Democratic Club","District 17","Rebecca Prozan","Yes"
"District 5 Democratic Club","District 17","Rick Hauptman","No"
"District 5 Democratic Club","District 17","Rodney Hauge","No"
"District 5 Democratic Club","District 17","Scott Wiener","Yes"
"District 5 Democratic Club","District 17","Shaun Haines","Yes"
"District 5 Democratic Club","District 17","Sophie Maxwell","No"
"District 5 Democratic Club","District 17","Tom Ammiano","No"
"District 5 Democratic Club","District 17","Tom Hsieh, Sr.","Yes"
"District 5 Democratic Club","District 17","Wade Woods","No"
"District 5 Democratic Club","District 17","Wendy Ha Chau","No"
"District 5 Democratic Club","District 17","Zoe Dunning","Yes"
"District 5 Democratic Club","District 19","Angela Alioto","No"
"District 5 Democratic Club","District 19","Bill Fazio","No"
"District 5 Democratic Club","District 19","Brigitte Davila","No"
"District 5 Democratic Club","District 19","Emily Murase","Yes"
"District 5 Democratic Club","District 19","Eric Mar","No"
"District 5 Democratic Club","District 19","Gabriel Medina","No"
"District 5 Democratic Club","District 19","Hene Kelly","No"
"District 5 Democratic Club","District 19","Joel Engardio","Yes"
"District 5 Democratic Club","District 19","Kat Anderson","Yes"
"District 5 Democratic Club","District 19","Keith Baraka","Yes"
"District 5 Democratic Club","District 19","Leah LaCroix","No"
"District 5 Democratic Club","District 19","Marjan Philhour","Yes"
"District 5 Democratic Club","District 19","Mark Farrell","Yes"
"District 5 Democratic Club","District 19","Mary Jung","Yes"
"District 5 Democratic Club","District 19","Myrna Melgar","No"
"District 5 Democratic Club","District 19","Norman Yee","No"
"District 5 Democratic Club","District 19","Rachel Norton","Yes"
"District 5 Democratic Club","District 19","Samuel Kwong","No"
"District 5 Democratic Club","District 19","Sandra Lee Fewer","No"
"District 5 Democratic Club","District 19","Tom A. Hsieh, Jr.","Yes"
"District 5 Democratic Club","District 19","Trevor McNeil","Yes"
"District 5 Democratic Club","Proposition","Local A","Yes"
"District 5 Democratic Club","Proposition","Local B","Yes"
"District 5 Democratic Club","Proposition","Local C","Yes"
"District 5 Democratic Club","Proposition","Local D","Yes"
"District 5 Democratic Club","Proposition","Local E","Yes"
"District 5 Democratic Club","Proposition","Regional AA","Yes"
"District 5 Democratic Club","Proposition","State 50",NA
"District 5 Democratic Club","State Senate","Jane Kim","No"
"District 5 Democratic Club","State Senate","Scott Wiener","Yes"
"Evolve CA","District 17","Aaron Peskin","Yes"
"Evolve CA","District 17","Alix Rosenthal","Yes"
"Evolve CA","District 17","Alysabeth Alexander","Yes"
"Evolve CA","District 17","Arlo Hale Smith","Yes"
"Evolve CA","District 17","Bevan Dufty","Yes"
"Evolve CA","District 17","Cindy Wu","No"
"Evolve CA","District 17","David Campos","Yes"
"Evolve CA","District 17","David Giesen","Yes"
"Evolve CA","District 17","Frances Hsieh","Yes"
"Evolve CA","District 17","Francis Tsang","No"
"Evolve CA","District 17","Gary McCoy","Yes"
"Evolve CA","District 17","Gladys Soto","Yes"
"Evolve CA","District 17","Jane Kim","Yes"
"Evolve CA","District 17","Jill Wynns","No"
"Evolve CA","District 17","Jo Elias-Jackson","Yes"
"Evolve CA","District 17","John Burton","No"
"Evolve CA","District 17","Jon Golinger","Yes"
"Evolve CA","District 17","Joshua Arce","Yes"
"Evolve CA","District 17","Leah Pimentel","Yes"
"Evolve CA","District 17","London Breed","No"
"Evolve CA","District 17","Malia Cohen","Yes"
"Evolve CA","District 17","Marlene Tran","No"
"Evolve CA","District 17","Melissa San Miguel","No"
"Evolve CA","District 17","Michael E. Grafton","Yes"
"Evolve CA","District 17","Nicholas Pasquarielleo","No"
"Evolve CA","District 17","Petra DeJesus","Yes"
"Evolve CA","District 17","Pratima Gupta","Yes"
"Evolve CA","District 17","Rafael Mandelman","Yes"
"Evolve CA","District 17","Rebecca Prozan","Yes"
"Evolve CA","District 17","Rick Hauptman","Yes"
"Evolve CA","District 17","Rodney Hauge","No"
"Evolve CA","District 17","Scott Wiener","No"
"Evolve CA","District 17","Shaun Haines","Yes"
"Evolve CA","District 17","Sophie Maxwell","Yes"
"Evolve CA","District 17","Tom Ammiano","Yes"
"Evolve CA","District 17","Tom Hsieh, Sr.","No"
"Evolve CA","District 17","Wade Woods","No"
"Evolve CA","District 17","Wendy Ha Chau","Yes"
"Evolve CA","District 17","Zoe Dunning","Yes"
"Evolve CA","District 19","Angela Alioto","No"
"Evolve CA","District 19","Bill Fazio","No"
"Evolve CA","District 19","Brigitte Davila","Yes"
"Evolve CA","District 19","Emily Murase","Yes"
"Evolve CA","District 19","Eric Mar","Yes"
"Evolve CA","District 19","Gabriel Medina","Yes"
"Evolve CA","District 19","Hene Kelly","Yes"
"Evolve CA","District 19","Joel Engardio","Yes"
"Evolve CA","District 19","Kat Anderson","Yes"
"Evolve CA","District 19","Keith Baraka","Yes"
"Evolve CA","District 19","Leah LaCroix","Yes"
"Evolve CA","District 19","Marjan Philhour","Yes"
"Evolve CA","District 19","Mark Farrell","Yes"
"Evolve CA","District 19","Mary Jung","Yes"
"Evolve CA","District 19","Myrna Melgar","Yes"
"Evolve CA","District 19","Norman Yee","Yes"
"Evolve CA","District 19","Rachel Norton","Yes"
"Evolve CA","District 19","Samuel Kwong","No"
"Evolve CA","District 19","Sandra Lee Fewer","Yes"
"Evolve CA","District 19","Tom A. Hsieh, Jr.","No"
"Evolve CA","District 19","Trevor McNeil","Yes"
"Evolve CA","Proposition","Local A",NA
"Evolve CA","Proposition","Local B",NA
"Evolve CA","Proposition","Local C",NA
"Evolve CA","Proposition","Local D",NA
"Evolve CA","Proposition","Local E",NA
"Evolve CA","Proposition","Regional AA",NA
"Evolve CA","Proposition","State 50",NA
"Evolve CA","State Senate","Jane Kim","Yes"
"Evolve CA","State Senate","Scott Wiener","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Aaron Peskin","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Alix Rosenthal","No"
"Harvey Milk LGBT Democratic Club","District 17","Alysabeth Alexander","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Arlo Hale Smith","No"
"Harvey Milk LGBT Democratic Club","District 17","Bevan Dufty","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Cindy Wu","Yes"
"Harvey Milk LGBT Democratic Club","District 17","David Campos","Yes"
"Harvey Milk LGBT Democratic Club","District 17","David Giesen","No"
"Harvey Milk LGBT Democratic Club","District 17","Frances Hsieh","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Francis Tsang","No"
"Harvey Milk LGBT Democratic Club","District 17","Gary McCoy","No"
"Harvey Milk LGBT Democratic Club","District 17","Gladys Soto","No"
"Harvey Milk LGBT Democratic Club","District 17","Jane Kim","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Jill Wynns","No"
"Harvey Milk LGBT Democratic Club","District 17","Jo Elias-Jackson","No"
"Harvey Milk LGBT Democratic Club","District 17","John Burton","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Jon Golinger","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Joshua Arce","No"
"Harvey Milk LGBT Democratic Club","District 17","Leah Pimentel","No"
"Harvey Milk LGBT Democratic Club","District 17","London Breed","No"
"Harvey Milk LGBT Democratic Club","District 17","Malia Cohen","No"
"Harvey Milk LGBT Democratic Club","District 17","Marlene Tran","No"
"Harvey Milk LGBT Democratic Club","District 17","Melissa San Miguel","No"
"Harvey Milk LGBT Democratic Club","District 17","Michael E. Grafton","No"
"Harvey Milk LGBT Democratic Club","District 17","Nicholas Pasquarielleo","No"
"Harvey Milk LGBT Democratic Club","District 17","Petra DeJesus","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Pratima Gupta","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Rafael Mandelman","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Rebecca Prozan","No"
"Harvey Milk LGBT Democratic Club","District 17","Rick Hauptman","No"
"Harvey Milk LGBT Democratic Club","District 17","Rodney Hauge","No"
"Harvey Milk LGBT Democratic Club","District 17","Scott Wiener","No"
"Harvey Milk LGBT Democratic Club","District 17","Shaun Haines","No"
"Harvey Milk LGBT Democratic Club","District 17","Sophie Maxwell","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Tom Ammiano","Yes"
"Harvey Milk LGBT Democratic Club","District 17","Tom Hsieh, Sr.","No"
"Harvey Milk LGBT Democratic Club","District 17","Wade Woods","No"
"Harvey Milk LGBT Democratic Club","District 17","Wendy Ha Chau","No"
"Harvey Milk LGBT Democratic Club","District 17","Zoe Dunning","No"
"Harvey Milk LGBT Democratic Club","District 19","Angela Alioto","No"
"Harvey Milk LGBT Democratic Club","District 19","Bill Fazio","No"
"Harvey Milk LGBT Democratic Club","District 19","Brigitte Davila","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Emily Murase","No"
"Harvey Milk LGBT Democratic Club","District 19","Eric Mar","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Gabriel Medina","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Hene Kelly","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Joel Engardio","No"
"Harvey Milk LGBT Democratic Club","District 19","Kat Anderson","No"
"Harvey Milk LGBT Democratic Club","District 19","Keith Baraka","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Leah LaCroix","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Marjan Philhour","No"
"Harvey Milk LGBT Democratic Club","District 19","Mark Farrell","No"
"Harvey Milk LGBT Democratic Club","District 19","Mary Jung","No"
"Harvey Milk LGBT Democratic Club","District 19","Myrna Melgar","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Norman Yee","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Rachel Norton","No"
"Harvey Milk LGBT Democratic Club","District 19","Samuel Kwong","No"
"Harvey Milk LGBT Democratic Club","District 19","Sandra Lee Fewer","Yes"
"Harvey Milk LGBT Democratic Club","District 19","Tom A. Hsieh, Jr.","No"
"Harvey Milk LGBT Democratic Club","District 19","Trevor McNeil","No"
"Harvey Milk LGBT Democratic Club","Proposition","Local A","Yes"
"Harvey Milk LGBT Democratic Club","Proposition","Local B","Abstain"
"Harvey Milk LGBT Democratic Club","Proposition","Local C","Yes"
"Harvey Milk LGBT Democratic Club","Proposition","Local D","Yes"
"Harvey Milk LGBT Democratic Club","Proposition","Local E","Yes"
"Harvey Milk LGBT Democratic Club","Proposition","Regional AA","Yes"
"Harvey Milk LGBT Democratic Club","Proposition","State 50","Abstain"
"Harvey Milk LGBT Democratic Club","State Senate","Jane Kim","Yes"
"Harvey Milk LGBT Democratic Club","State Senate","Scott Wiener","No"
"Jon Golinger","District 17","Aaron Peskin","Yes"
"Jon Golinger","District 17","Alix Rosenthal","No"
